S07SNTL2_Melting_snow_mSnw16_(slush)_ASDFRa_AREF.txt,impervious,0.20617378,0.21423772,0.2028669,0.14560936,0.13208969,0.11959592,0.009068166,0.008147611
S07SNTL2_Melting_snow_mSnw16+0.25_veg_ASDFRa_AREF.txt,impervious,0.1690124,0.18541573,0.16563945,0.24448715,0.23711066,0.22878857,0.050857101,0.024412017
S07SNTL2_Melting_snow_mSnw16+0.5_veg_ASDFRa_AREF.txt,impervious,0.13185093,0.15659375,0.12841204,0.34336501,0.34213156,0.33798128,0.092645973,0.040676426
S07SNTL2_Natural_umber_GDS809_(raw)_ASDFRa_AREF.txt,impervious,0.01584,0.02548,0.04403,0.06235,0.06613,0.06773,0.08845,0.05128
S07SNTL2_Nickel_Powder_SA-268283_lt1um_ASDFRa_AREF.txt,impervious,0.05402,0.05857,0.06373,0.06577,0.06608,0.06627,0.07428,0.04591
S07SNTL2_Nickel_Powder_SA-577995_nano_ASDFRa_AREF.txt,impervious,0.01453,0.01508,0.01567,0.0157,0.01559,0.01553,0.01648,0.01718
S07SNTL2_Nylon_Fabric_GDS436_BlkCoatd_ASDFRa_AREF.txt,impervious,0.13638,0.13179,0.14044,0.35831,0.35142,0.36042,0.60031,0.22944
S07SNTL2_Oil_BlackPoolonBeach_DWO-06b_ASDFRa_AREF.txt,impervious,0.02267,0.02375,0.0285,0.03856,0.04461,0.04816,0.12228,0.08508
S07SNTL2_Oil_Water_Benzene10_DWH10-3_ASDHRa_AREF.txt,impervious,0.01167,0.03101,0.10162,0.21753,0.26783,0.29578,0.25006,0.15574
S07SNTL2_Oil_Water_Benzene17_DWH10-3_ASDHRa_AREF.txt,impervious,0.01036,0.0288,0.09749,0.21226,0.26259,0.29052,0.2534,0.15602
S07SNTL2_Oil_waterEmuls._DWO-3-BAT-09_ASDFRa_AREF.txt,impervious,0.0491,0.05293,0.06591,0.08903,0.09896,0.10232,0.08258,0.0529
S07SNTL2_Oil01_Water99_DWH10-3_28mm_ASDHRb_AREF.txt,impervious,0.04875,0.09377,0.18862,0.26647,0.28139,0.28744,0.11476,0.1239
S07SNTL2_Oil01_Water99_DWH10-3_foam_ASDHRb_AREF.txt,impervious,0.12024,0.14902,0.21393,0.29397,0.32335,0.33913,0.18591,0.29334
S07SNTL2_Oil23_Water77_DWH10-3_.025mm_ASDHRa_AREF.txt,impervious,0.13129,0.19978,0.27654,0.28785,0.27855,0.27271,0.10379,0.11469
S07SNTL2_Oil23_Water77_DWH10-3_0.05mm_ASDHRa_AREF.txt,impervious,0.13257,0.20439,0.30351,0.33722,0.33264,0.32922,0.13353,0.26804
S07SNTL2_Oil23_Water77_DWH10-3_0.1_mm_ASDHRa_AREF.txt,impervious,0.1381,0.21172,0.32413,0.37726,0.37799,0.37727,0.16224,0.16537
S07SNTL2_Oil23_Water77_DWH10-3_0.5_mm_ASDHRa_AREF.txt,impervious,0.12052,0.18753,0.30496,0.41229,0.443,0.45912,0.21748,0.23286
S07SNTL2_Oil40_Water60_DWH10-3_0.05mm_ASDHRa_AREF.txt,impervious,0.11173,0.18607,0.26821,0.29172,0.28978,0.28817,0.17738,0.21029
S07SNTL2_Oil40_Water60_DWH10-3_0.1_mm_ASDHRa_AREF.txt,impervious,0.09821,0.17095,0.29719,0.37641,0.38849,0.39417,0.26464,0.60049
S07SNTL2_Oil60_Water40_DWH10-3_.025mm_ASDHRa_AREF.txt,impervious,0.02603,0.05321,0.08823,0.10153,0.10241,0.10271,0.08686,0.04792
S07SNTL2_Oil60_Water40_DWH10-3_0.05mm_ASDHRa_AREF.txt,impervious,0.02027,0.05102,0.11231,0.14747,0.15279,0.15531,0.13602,0.25624
S07SNTL2_Oil60_Water40_DWH10-3_0.1_mm_ASDHRa_AREF.txt,impervious,0.01474,0.03834,0.11254,0.1802,0.19478,0.20214,0.18865,0.14917
S07SNTL2_Oil60_Water40_DWH10-3_0.5_mm_ASDHRa_AREF.txt,impervious,0.01473,0.03494,0.10052,0.19519,0.23236,0.25282,0.27002,0.1473
S07SNTL2_Oil60_Water40_DWH10-3_1.85mm_ASDHRa_AREF.txt,impervious,0.01483,0.03315,0.09487,0.19288,0.23533,0.25904,0.28421,0.2361
S07SNTL2_Oil60_Water40_DWH10-3_4_mm_ASDHRa_AREF.txt,impervious,0.0135,0.03495,0.11019,0.22987,0.28161,0.31046,0.29901,0.28761
S07SNTL2_Oil60_Water40_DWH10-3_8_mm_ASDHRa_AREF.txt,impervious,0.01984,0.04506,0.12629,0.24819,0.29927,0.32765,0.31145,0.18787
S07SNTL2_Oil75_Water25_DWH10-3_8_mm_ASDHRa_AREF.txt,impervious,0.04349,0.07555,0.1428,0.22178,0.25286,0.27011,0.22843,0.24637
S07SNTL2_Oil92_Water08_DWH10-3_0.05mm_ASDHRa_AREF.txt,impervious,0.00203,0.00493,0.01245,0.01678,0.01737,0.01767,0.01606,0.03418
S07SNTL2_Oil92_Water08_DWH10-3_0.1_mm_ASDHRa_AREF.txt,impervious,0.00125,0.0021,0.00979,0.02268,0.02625,0.02811,0.03242,0.03142
S07SNTL2_Oil92_Water08_DWH10-3_0.5_mm_ASDHRa_AREF.txt,impervious,0.00144,0.002,0.00339,0.01091,0.01938,0.02453,0.08385,0.03445
S07SNTL2_Oil92_Water08_DWH10-3_1.85mm_ASDHRa_AREF.txt,impervious,0.0011,0.00162,0.00255,0.00394,0.00561,0.00665,0.10188,0.01526
S07SNTL2_Oil92_Water08_DWH10-3_4_mm_ASDHRa_AREF.txt,impervious,0.00303,0.00392,0.0054,0.00732,0.00864,0.00944,0.07768,0.02412
S07SNTL2_Oiled_marsh_dry_DWO-3-BAT-09_ASDFRa_AREF.txt,impervious,0.02846,0.03664,0.06047,0.1332,0.163,0.18102,0.26272,0.14527
S07SNTL2_Oiled_marsh_DWO-3-BAT-06_ASDFRa_AREF.txt,impervious,0.03003,0.03531,0.05378,0.09923,0.12311,0.1373,0.23156,0.11681
S07SNTL2_Oiled_marsh_DWO-3-BAT-09_ASDFRa_AREF.txt,impervious,0.02058,0.02355,0.03845,0.07605,0.09574,0.10668,0.15083,0.05477
S07SNTL2_Oiled_P.austral._DWO-3-DEL-1_ASDFRa_AREF.txt,impervious,0.10044,0.12824,0.1907,0.28513,0.32341,0.34534,0.39572,0.17805
S07SNTL2_Oiled_S.altern._DWO-3-BAT-06_ASDFRa_AREF.txt,impervious,0.0888,0.09163,0.09752,0.11184,0.11799,0.12175,0.15489,0.09816
S07SNTL2_Oiled_sand_area_GrndIsle_ASDFRa_AREF.txt,impervious,0.04075,0.04549,0.05725,0.07581,0.0835,0.08795,0.15544,0.05248
S07SNTL2_Oiled_sand_brown_GrndIsle_ASDFRa_AREF.txt,impervious,0.03601,0.04455,0.06532,0.09315,0.1028,0.10801,0.20409,0.0537
S07SNTL2_Oiled_sand_dark_GrndIsle_ASDFRa_AREF.txt,impervious,0.05053,0.06095,0.0807,0.10489,0.11314,0.11749,0.19688,0.05063
S07SNTL2_OiledMarshPlant_DWO-2-BAT-08_ASDFRa_AREF.txt,impervious,0.02923,0.04206,0.065,0.13089,0.1491,0.15871,0.13387,0.11354
S07SNTL2_OiledMarshPlant_DWO-2-BAT-09_ASDFRa_AREF.txt,impervious,0.04392,0.06526,0.08846,0.21267,0.24037,0.25485,0.16217,0.23012
S07SNTL2_OiledMarshPlant_DWO-2-DEL-04_ASDFRa_AREF.txt,impervious,0.06189,0.09393,0.15622,0.25229,0.28199,0.29799,0.19983,0.27232
S07SNTL2_Oxide_of_chromium_GDS795_ASDFRa_AREF.txt,impervious,0.05016,0.08931,0.08222,0.32183,0.34681,0.35071,0.35169,0.24349
S07SNTL2_Painted_Aluminum_GDS333_LgGr_ASDFRa_AREF.txt,impervious,0.48308,0.52516,0.51115,0.47788,0.46272,0.45423,0.30589,0.18343
S07SNTL2_Particle_Board_GDS364_Fn_Gr_ASDFRa_AREF.txt,impervious,0.2449,0.31718,0.43398,0.54116,0.58249,0.60569,0.53136,0.43492
S07SNTL2_Phthalocyaninie_blue_GDS799_ASDFRa_AREF.txt,impervious,0.0426,0.00318,0.00656,0.03576,0.12715,0.18801,0.52929,0.22111
S07SNTL2_Plastic_ABS_GDS341_BlackPipe_ASDFRa_AREF.txt,impervious,0.02456,0.02368,0.02241,0.02135,0.02093,0.0207,0.01691,0.04069
S07SNTL2_Plastic_HDPE_GDS351_BlkSheet_ASDFRa_AREF.txt,impervious,0.13008,0.12398,0.11599,0.11208,0.11015,0.10908,0.09253,0.08861
S07SNTL2_Plastic_HDPE_GDS373_Grey_Bag_ASDFRa_AREF.txt,impervious,0.4178,0.41814,0.41157,0.41023,0.40806,0.40686,0.40292,0.48807
S07SNTL2_Plastic_HDPE_GDS386_Yelopaqu_ASDFRa_AREF.txt,impervious,0.45631,0.71584,0.71786,0.69407,0.6803,0.67387,0.42402,0.19982
S07SNTL2_Plastic_HDPE_GDS387_WhTransl_ASDFRa_AREF.txt,impervious,0.55097,0.53254,0.48642,0.48505,0.47412,0.46769,0.32942,0.29216
S07SNTL2_Plastic_HDPE_GDS389_WhTransl_ASDFRa_AREF.txt,impervious,0.35427,0.32614,0.28684,0.25575,0.244,0.23811,0.14504,0.17291
S07SNTL2_Plastic_HDPE_GDS390_Transpar_ASDFRa_AREF.txt,impervious,0.42881,0.42863,0.42771,0.42988,0.43054,0.4309,0.44281,0.25348
S07SNTL2_Plastic_HDPE_GDS391_Blu-Grn_ASDFRa_AREF.txt,impervious,0.27364,0.18937,0.09,0.22251,0.29149,0.32924,0.37669,0.23371
S07SNTL2_Plastic_HDPE_GDS392_WhTransl_ASDFRa_AREF.txt,impervious,0.54614,0.53141,0.50826,0.49273,0.48768,0.48496,0.45341,0.31094
S07SNTL2_Plastic_HDPE_GDS393_GlosWhTr_ASDFRa_AREF.txt,impervious,0.55691,0.54351,0.52072,0.5004,0.49208,0.48747,0.41858,0.51483
S07SNTL2_Plastic_HDPE_GDS394_LgryTrns_ASDFRa_AREF.txt,impervious,0.40232,0.40138,0.39358,0.39074,0.39032,0.39013,0.40062,0.24203
S07SNTL2_Plastic_HDPE_GDS400_WhTrnslu_ASDFRa_AREF.txt,impervious,0.5789,0.56529,0.53809,0.51783,0.5091,0.50514,0.42884,0.50296
S07SNTL2_Plastic_LDPE_GDS401_Clr_film_ASDFRa_AREF.txt,impervious,0.41419,0.41468,0.41253,0.4145,0.41519,0.41588,0.41407,0.42527
S07SNTL2_Plastic_LDPE_GDS402_Clr_film_ASDFRa_AREF.txt,impervious,0.4578,0.45728,0.45417,0.4551,0.4554,0.45563,0.45499,0.38861
S07SNTL2_Plastic_LDPE_GDS404_WhTrnslu_ASDFRa_AREF.txt,impervious,0.72499,0.71404,0.69155,0.67756,0.6715,0.66817,0.57439,0.4131
S07SNTL2_Plastic_LDPE_GDS405_Black_ASDFRa_AREF.txt,impervious,0.01558,0.01457,0.01384,0.01295,0.01247,0.01221,0.01024,0.01511
S07SNTL2_Plastic_PETE_GDS379_TrnslBrn_ASDFRa_AREF.txt,impervious,0.00545,0.01384,0.05696,0.39383,0.39771,0.39857,0.35203,0.16966
S07SNTL2_Plastic_PETE_GDS381_Clr-prpl_ASDFRa_AREF.txt,impervious,0.48868,0.41777,0.54572,0.5879,0.6016,0.60838,0.4274,0.62656
